Date,OG/CV,Product,Size,Volume?,Price,Location,Concat,Date2,volume_num,volume_unit,volume_standard,VendorClean,ProductClean
7/2/2025,0,Green Beans,30lb,48P,$18.00 ,Oceano CA,45840Green Beans30lb,24.0,48,pallet,pallet,BestDeal,Green Beans
7/2/2025,0,Gray,Fancy,1P,$10.00 ,Oceano CA,45840GrayFancy,24.0,1,pallet,pallet,BestDeal,Gray
7/2/2025,1,Grape,12X1,1440 CS,$18.00 ,canada,45840Grape12X1,24.0,1440,case,case,Nature fresh,Grape
7/2/2025,0,Eggplant,18´s,3P,$14.95 ,Nogales,45840Eggplant18´s,24.0,3,pallet,pallet,Malena,Eggplant
7/2/2025,0,Cherry Tomato,12X1,5P,$12.95 ,CALIFORNIA,45840Cherry Tomato12X1,24.0,5,pallet,pallet,EXPOFRESH,Cherry Tomatoes
7/2/2025,1,Butternut,Small,1383 cs,$14.00 ,Nogales,45840ButternutSmall,24.0,1383,case,case,Vegfresh,Butternut
7/2/2025,1,Butternut,Med,1401 cs,$18.00 ,Nogales,45840ButternutMed,24.0,1401,case,case,Vegfresh,Butternut
7/2/2025,1,Butternut,LG,1671 cs,$18.00 ,Nogales,45840ButternutLG,24.0,1671,case,case,Vegfresh,Butternut
7/2/2025,1,Beef Steak Tomato,22-28ct,3P,$26.95 ,Nogales,45840Beef Steak Tomato22-28ct,24.0,3,pallet,pallet,TPE,Beef Steak Tomato
7/2/2025,0,Beef Steak Tomato,22-28ct,501 load tom,$9.50 ,Texas,45840Beef Steak Tomato22-28ct,24.0,501,load,load,REDSUN,Beef Steak Tomato
7/2/2025,0,Beef Steak Tomato,14-20ct,500 load tom,$8.50 ,Texas,45840Beef Steak Tomato14-20ct,24.0,500,load,load,REDSUN,Beef Steak Tomato
7/2/2025,1,Acorn,XL,140 cs,$16.00 ,Nogales,45840AcornXL,24.0,140,case,case,Vegfresh,Acorn
7/2/2025,1,Acorn,Small,18cs,$16.95 ,Nogales,45840AcornSmall,24.0,18,case,case,Bridges,Acorn
7/3/2025,0,Zucchini,Med,2P,$10.00 ,Santa María,45841ZucchiniMed,23.0,2,pallet,pallet,Better Produce Inc,Zucchini
7/3/2025,0,Zucchini,Fancy,8P,$10.00 ,Santa María,45841ZucchiniFancy,23.0,8,pallet,pallet,Better Produce Inc,Zucchini
7/3/2025,0,Yellow Squash,WB,3P,$9.00 ,Santa María,45841Yellow SquashWB,23.0,3,pallet,pallet,Better Produce Inc,Yellow Squash
7/3/2025,0,Yellow Squash,Fancy,3P,$11.00 ,Santa María,45841Yellow SquashFancy,23.0,3,pallet,pallet,Better Produce Inc,Yellow Squash
7/3/2025,1,Yellow Squash,Fancy,2P,$18.00 ,Vernon,45841Yellow SquashFancy,23.0,2,pallet,pallet,Del Cabo,Yellow Squash
7/3/2025,0,Watermelons,60ct,1LOAD,$91.00 ,Nogales,45841Watermelons60ct,23.0,1,load,load,Stesan,Watermelon Seed
7/3/2025,0,Watermelons,36's,2LOADS,$105.00 ,Nogales,45841Watermelons36's,23.0,2,load,load,Stesan,Watermelon Seed
7/3/2025,0,TOV,4 - 5,1440cs,$6.50 ,Texas,45841TOV4 - 5,23.0,1440,case,case,redsun,TOV
7/3/2025,1,Spaghetti,Small,15 cs,$12.00 ,Nogales,45841SpaghettiSmall,23.0,15,case,case,Vegfresh,Spaghetti
7/3/2025,1,Spaghetti,Med,1579 cs,$14.00 ,Nogales,45841SpaghettiMed,23.0,1579,case,case,Vegfresh,Spaghetti
7/3/2025,1,Spaghetti,LG,1011 cs,$14.00 ,Nogales,45841SpaghettiLG,23.0,1011,case,case,Vegfresh,Spaghetti
7/3/2025,0,Slicer,SS,3P,$21.95 ,Texas,45841SlicerSS,23.0,3,pallet,pallet,KINGDOM,Slicer
7/3/2025,1,Slicer,36's,2p,$10.95 ,Nogales,45841Slicer36's,23.0,2,pallet,pallet,Wholesum,Slicer
7/3/2025,0,Round ,6x6,3P,$9.95 ,Texas,45841Round 6x6,23.0,3,pallet,pallet,KINGDOM,Round 
7/3/2025,0,Round ,5x6,3P,$12.95 ,Texas,45841Round 5x6,23.0,3,pallet,pallet,KINGDOM,Round 
7/3/2025,0,Round ,5x5,3P,$12.95 ,Texas,45841Round 5x5,23.0,3,pallet,pallet,KINGDOM,Round 
7/3/2025,0,Roma,XL,3P,$15.00 ,SAN DIEGO,45841RomaXL,23.0,3,pallet,pallet,MASTERS TOUCH,Roma
7/3/2025,0,Roma,Med,3P,$11.00 ,SAN DIEGO,45841RomaMed,23.0,3,pallet,pallet,MASTERS TOUCH,Roma
7/3/2025,0,Roma,LG,3P,$13.00 ,SAN DIEGO,45841RomaLG,23.0,3,pallet,pallet,MASTERS TOUCH,Roma
7/3/2025,0,Red Bell 25lb,Suntan,5P,$16.35 ,Georgia,45841Red Bell 25lbSuntan,23.0,5,pallet,pallet,Southern Valley,Red Bell 25lb
7/3/2025,,Red Bell 25lb,CH,10P Mix,$14.35 ,Georgia,45841Red Bell 25lbCH,23.0,10,pallet,pallet,Southern Valley,Red Bell 25lb
7/3/2025,0,Red Bell 11lb,XL,20P,$22.00 ,Leamington,45841Red Bell 11lbXL,23.0,20,pallet,pallet,Kingsville,Red Bell 11lb
7/3/2025,1,Pineapple,8ct,3P,$15.00 ,Nogales,45841Pineapple8ct,23.0,3,pallet,pallet,Covilli,Pineapple
7/3/2025,1,Pineapple,7ct,3P,$16.00 ,Nogales,45841Pineapple7ct,23.0,3,pallet,pallet,Covilli,Pineapple
7/3/2025,0,Pineapple,7ct,10P,$13.00 ,Texas,45841Pineapple7ct,23.0,10,pallet,pallet,Verafruit,Pineapple
7/3/2025,0,Pineapple,7ct,3P,$13.00 ,Texas,45841Pineapple7ct,23.0,3,pallet,pallet,Bebo,Pineapple
7/3/2025,0,Pineapple,7ct,3P,$12.25 ,Texas,45841Pineapple7ct,23.0,3,pallet,pallet,Peakopia LLC,Pineapple
7/3/2025,0,Pineapple,6ct,5P,$13.00 ,Texas,45841Pineapple6ct,23.0,5,pallet,pallet,Verafruit,Pineapple
7/3/2025,0,Pineapple,6ct,3P,$13.00 ,Texas,45841Pineapple6ct,23.0,3,pallet,pallet,Peakopia LLC,Pineapple
7/3/2025,0,Persian,Fancy,348CS,$15.00 ,Texas,45841PersianFancy,23.0,348,case,case,"Produce Team, LLC.",Persian
7/3/2025,1,Mini Sweets,12X1,2P,$41.00 ,Deliver LA,45841Mini Sweets12X1,23.0,2,pallet,pallet,Terrabella,Mini Sweets
7/3/2025,0,Honeydew,6ct,3P,$5.00 ,Nogales,45841Honeydew6ct,23.0,3,pallet,pallet,SunFed,Honeydew
7/3/2025,0,Honeydew,5ct,3P,$5.00 ,Nogales,45841Honeydew5ct,23.0,3,pallet,pallet,SunFed,Honeydew
7/3/2025,0,Honeydew,5ct,1 LOAD,$8.50 ,Bakersfield,45841Honeydew5ct,23.0,1,load,load,Creekside,Honeydew
7/3/2025,1,Heirloom,10Lb,10P,$20.95 ,Nogales,45841Heirloom10Lb,23.0,10,pallet,pallet,Wholesum,Heirloom
7/3/2025,0,Heirloom,10Lb,15P,$16.00 ,CANADA,45841Heirloom10Lb,23.0,15,pallet,pallet,TOPLINE,Heirloom
7/3/2025,0,Green Bells,XL,3P,$26.95 ,Selma / Coachella,45841Green BellsXL,23.0,3,pallet,pallet,Irigoyen,Green Beans
7/3/2025,0,Green Bells,Med,3P,$22.95 ,Selma / Coachella,45841Green BellsMed,23.0,3,pallet,pallet,Irigoyen,Green Beans
7/3/2025,0,Green Bells,LG,3P,$24.95 ,Selma / Coachella,45841Green BellsLG,23.0,3,pallet,pallet,Irigoyen,Green Beans
7/3/2025,0,Green Bells,Jbo,3P,$24.95 ,Selma / Coachella,45841Green BellsJbo,23.0,3,pallet,pallet,Irigoyen,Green Beans
7/3/2025,0,Green Bells,Eurobox,3P,$28.95 ,Selma / Coachella,45841Green BellsEurobox,23.0,3,pallet,pallet,Irigoyen,Green Beans
7/3/2025,0,Green Bells,CH,3P,$20.95 ,Selma / Coachella,45841Green BellsCH,23.0,3,pallet,pallet,Irigoyen,Green Beans
7/3/2025,0,Grape,12X1,4P,$14.00 ,SAN DIEGO,45841Grape12X1,23.0,4,pallet,pallet,MASTERS TOUCH,Grape
7/3/2025,1,European,12 Med,3p,$5.00 ,Nogales,45841European12 Med,23.0,3,pallet,pallet,Wholesum,European
7/3/2025,1,European,12 Med,900CS,$9.50 ,Texas,45841European12 Med,23.0,900,case,case,"Produce Team, LLC.",European
7/3/2025,0,Cantaloupe,9ct,3 LOADS,$9.00 ,Bakersfield,45841Cantaloupe9ct,23.0,3,load,load,Creekside,Cantaloupe
7/3/2025,0,Butternut,XL,1LOAD,$14.95 ,Nogales,45841ButternutXL,23.0,1,load,load,iDeal HarBest,Butternut
7/3/2025,1,Butternut,Small,1271 cs,$14.00 ,Nogales,45841ButternutSmall,23.0,1271,case,case,Vegfresh,Butternut
7/3/2025,1,Butternut,Med,1681 cs,$18.00 ,Nogales,45841ButternutMed,23.0,1681,case,case,Vegfresh,Butternut
7/3/2025,1,Butternut,LG,3072 cs,$18.00 ,Nogales,45841ButternutLG,23.0,3072,case,case,Vegfresh,Butternut
7/3/2025,1,Beef Steak Tomato,22-28ct,2p,$26.95 ,Nogales,45841Beef Steak Tomato22-28ct,23.0,2,pallet,pallet,tpe,Beef Steak Tomato
7/3/2025,0,Beef Steak Tomato,22-28ct,500cs,$8.50 ,Texas,45841Beef Steak Tomato22-28ct,23.0,500,case,case,redsun,Beef Steak Tomato
7/3/2025,1,Acorn,XL,140 cs,$16.00 ,Nogales,45841AcornXL,23.0,140,case,case,Vegfresh,Acorn
7/5/2025,0,Zucchini,Fancy,600 cs,$10.00 ,Santa María,45843ZucchiniFancy,21.0,600,case,case,Better Produce Inc,Zucchini
7/5/2025,1,Spaghetti,Small,15 cs,$12.00 ,nogales,45843SpaghettiSmall,21.0,15,case,case,Vegfresh,Spaghetti
7/5/2025,1,Spaghetti,Med,1003 cs,$14.00 ,nogales,45843SpaghettiMed,21.0,1003,case,case,Vegfresh,Spaghetti
7/5/2025,1,Butternut,Small,1255 cs,$14.00 ,nogales,45843ButternutSmall,21.0,1255,case,case,Vegfresh,Butternut
7/5/2025,1,Butternut,Med,1401 cs,$18.00 ,nogales,45843ButternutMed,21.0,1401,case,case,Vegfresh,Butternut
7/5/2025,1,Butternut,LG,2426 cs,$18.00 ,nogales,45843ButternutLG,21.0,2426,case,case,Vegfresh,Butternut
7/5/2025,1,Beef Steak Tomato,18ct  32ct,3P Monday,$18.95 ,nogales,45843Beef Steak Tomato18ct  32ct,21.0,3,pallet,pallet,TPE,Beef Steak Tomato
7/5/2025,1,Acorn,XL,140 cs,$16.00 ,nogales,45843AcornXL,21.0,140,case,case,Vegfresh,Acorn
7/7/2025,0,Zucchini,Xfancy,174 cs,$12.00 ,San Diego,45845ZucchiniXfancy,19.0,174,case,case,Crown Jewels,Zucchini
7/7/2025,0,Zucchini,Med,1000 cs,$10.00 ,Santa María,45845ZucchiniMed,19.0,1000,case,case,Better Produce Inc,Zucchini
7/7/2025,0,Zucchini,med,1600 cs,$10.00 ,Santa Maria,45845Zucchinimed,19.0,1600,case,case,Better Produce Inc,Zucchini
7/7/2025,0,Zucchini,Med,976 cs,$13.00 ,San Diego,45845ZucchiniMed,19.0,976,case,case,Crown Jewels,Zucchini
7/7/2025,1,Zucchini,Med,220 CS,$13.95 ,San Juan Bautista,45845ZucchiniMed,19.0,220,case,case,Coke Farm,Zucchini
7/7/2025,0,Zucchini,Fancy,2P,$12.95 ,San Diego,45845ZucchiniFancy,19.0,2,pallet,pallet,Divine,Zucchini
7/7/2025,1,Zucchini,Fancy,180 CS,$13.95 ,San Juan Bautista,45845ZucchiniFancy,19.0,180,case,case,Coke Farm,Zucchini
7/7/2025,0,Yellow Bell 11lb,XXXL,1P,$22.00 ,Leamington,45845Yellow Bell 11lbXXXL,19.0,1,pallet,pallet,Red Sun,Yellow Bell 11lb
7/7/2025,0,Yellow Bell 11lb,XL,821cs,$26.95 ,Texas,45845Yellow Bell 11lbXL,19.0,821,case,case,Kingdom,Yellow Bell 11lb
7/7/2025,0,Yellow Bell 11lb,Med,200cs,$22.25 ,Texas,45845Yellow Bell 11lbMed,19.0,200,case,case,Harvest Best LLC,Yellow Bell 11lb
7/7/2025,0,Yellow Bell 11lb,LG,137cs,$26.95 ,Texas,45845Yellow Bell 11lbLG,19.0,137,case,case,Kingdom,Yellow Bell 11lb
7/7/2025,0,Yellow Bell 11lb,LG,300cs,$22.25 ,Texas,45845Yellow Bell 11lbLG,19.0,300,case,case,Harvest Best LLC,Yellow Bell 11lb
7/7/2025,0,TOV,4 - 5,960CS,$6.25 ,Texas,45845TOV4 - 5,19.0,960,case,case,REDSUN,TOV
7/7/2025,1,Spaghetti,Small,15 cs,$12.00 ,Nogales,45845SpaghettiSmall,19.0,15,case,case,Vegfresh,Spaghetti
7/7/2025,1,Spaghetti,Med,547 cs,$14.00 ,Nogales,45845SpaghettiMed,19.0,547,case,case,Vegfresh,Spaghetti
7/7/2025,0,Slicer,SS,3P,$24.50 ,Texas,45845SlicerSS,19.0,3,pallet,pallet,ARTMX,Slicer
7/7/2025,0,Slicer,SS,3P,$20.95 ,San Diego,45845SlicerSS,19.0,3,pallet,pallet,"Grower Alliance, LLC",Slicer
7/7/2025,0,Slicer,Small,3P,$17.95 ,Texas,45845SlicerSmall,19.0,3,pallet,pallet,ARTMX,Slicer
7/7/2025,0,Slicer,Selecto,3P,$16.95 ,San Diego,45845SlicerSelecto,19.0,3,pallet,pallet,"Grower Alliance, LLC",Slicer
7/7/2025,0,Slicer,Plain,3P,$15.95 ,Texas,45845SlicerPlain,19.0,3,pallet,pallet,ARTMX,Slicer
7/7/2025,0,Slicer,LG,3P,$23.50 ,Texas,45845SlicerLG,19.0,3,pallet,pallet,ARTMX,Slicer
7/7/2025,0,Slicer,LG,3P,$18.95 ,San Diego,45845SlicerLG,19.0,3,pallet,pallet,"Grower Alliance, LLC",Slicer
7/7/2025,1,Slicer,36's,3P,$12.95 ,San Diego,45845Slicer36's,19.0,3,pallet,pallet,franks,Slicer
7/7/2025,0,Slicer,24's,3P,$8.95 ,San Diego,45845Slicer24's,19.0,3,pallet,pallet,"Grower Alliance, LLC",Slicer
7/7/2025,0,Round ,6x6,6P,$8.95 ,Texas,45845Round 6x6,19.0,6,pallet,pallet,kingdom,Round 
7/7/2025,0,Round ,5x6,6P,$12.95 ,Texas,45845Round 5x6,19.0,6,pallet,pallet,kingdom,Round 
7/7/2025,0,Round ,5x5,6P,$12.95 ,Texas,45845Round 5x5,19.0,6,pallet,pallet,kingdom,Round 
7/7/2025,0,Round 2L,4x5,6P,$12.95 ,Texas,45845Round 2L4x5,19.0,6,pallet,pallet,kingdom,Round 2L
7/7/2025,0,Round 2L,4x4,6P,$12.95 ,Texas,45845Round 2L4x4,19.0,6,pallet,pallet,kingdom,Round 2L
7/7/2025,0,Roma,XXL,6P,$15.95 ,Texas,45845RomaXXL,19.0,6,pallet,pallet,kingdom,Roma
7/7/2025,0,Roma,XL,6P,$15.95 ,Texas,45845RomaXL,19.0,6,pallet,pallet,kingdom,Roma
7/7/2025,0,Roma,Med,6P,$13.95 ,Texas,45845RomaMed,19.0,6,pallet,pallet,kingdom,Roma
7/7/2025,0,Roma,LG,6P,$14.95 ,Texas,45845RomaLG,19.0,6,pallet,pallet,kingdom,Roma
7/7/2025,0,Red Bell 11lb,XXXL,3P,$20.00 ,Leamington,45845Red Bell 11lbXXXL,19.0,3,pallet,pallet,Red Sun,Red Bell 11lb
7/7/2025,0,Red Bell 11lb,XL,701cs,$26.95 ,Texas,45845Red Bell 11lbXL,19.0,701,case,case,Kingdom,Red Bell 11lb
7/7/2025,0,Red Bell 11lb,XL,50cs,$20.25 ,Texas,45845Red Bell 11lbXL,19.0,50,case,case,Harvest Best LLC,Red Bell 11lb
7/7/2025,1,Red Bell 11lb,XL,10P,$45.00 ,Leamington,45845Red Bell 11lbXL,19.0,10,pallet,pallet,Nature Fresh,Red Bell 11lb
7/7/2025,0,Red Bell 11lb,XL,10P,$20.00 ,Leamington,45845Red Bell 11lbXL,19.0,10,pallet,pallet,Nature Fresh,Red Bell 11lb
7/7/2025,0,Red Bell 11lb,XL,5P,$20.00 ,Florida,45845Red Bell 11lbXL,19.0,5,pallet,pallet,First Choice,Red Bell 11lb
7/7/2025,0,Red Bell 11lb,Med,300cs,$25.95 ,Texas,45845Red Bell 11lbMed,19.0,300,case,case,Kingdom,Red Bell 11lb
7/7/2025,0,Red Bell 11lb,LG,550cs,$26.95 ,Texas,45845Red Bell 11lbLG,19.0,550,case,case,Kingdom,Red Bell 11lb
7/7/2025,0,Red Bell 11lb,LG,100cs,$20.25 ,Texas,45845Red Bell 11lbLG,19.0,100,case,case,Harvest Best LLC,Red Bell 11lb
7/7/2025,0,Red Bell 11lb,Jbo,400cs,$20.25 ,Texas,45845Red Bell 11lbJbo,19.0,400,case,case,Harvest Best LLC,Red Bell 11lb
7/7/2025,0,Red Bell 11lb,Jbo,5P,$20.00 ,Florida,45845Red Bell 11lbJbo,19.0,5,pallet,pallet,First Choice,Red Bell 11lb
7/7/2025,1,Pineapple,Med,1600 cs,$10.00 ,Nogales,45845PineappleMed,19.0,1600,case,case,Covilli,Pineapple
7/7/2025,0,Pineapple,8ct,3P,$11.50 ,Texas,45845Pineapple8ct,19.0,3,pallet,pallet,Chula,Pineapple
7/7/2025,0,Pineapple,8ct,3P,$11.75 ,Texas,45845Pineapple8ct,19.0,3,pallet,pallet,Peakopia LLC,Pineapple
7/7/2025,0,Pineapple,8ct,5P,$10.75 ,Texas,45845Pineapple8ct,19.0,5,pallet,pallet,Grande Produce,Pineapple
7/7/2025,0,Pineapple,7ct,3P,$12.00 ,Texas,45845Pineapple7ct,19.0,3,pallet,pallet,Peakopia LLC,Pineapple
7/7/2025,0,Pineapple,7ct,10P,$13.75 ,Texas,45845Pineapple7ct,19.0,10,pallet,pallet,Grande Produce,Pineapple
7/7/2025,0,Pineapple,6ct,3P,$13.00 ,Texas,45845Pineapple6ct,19.0,3,pallet,pallet,Peakopia LLC,Pineapple
7/7/2025,0,Pineapple,6ct,10P TOMORROW,$13.00 ,PA,45845Pineapple6ct,19.0,10,pallet,pallet,Kingston,Pineapple
7/7/2025,0,Pineapple,5ct,3P,$13.00 ,Texas,45845Pineapple5ct,19.0,3,pallet,pallet,Peakopia LLC,Pineapple
7/7/2025,1,Persian,Fancy,3P,$18.00 ,Texas,45845PersianFancy,19.0,3,pallet,pallet,"Produce Team, LLC.",Persian
7/7/2025,0,Persian,Fancy,3P,$12.00 ,San Diego,45845PersianFancy,19.0,3,pallet,pallet,Flavor Choice LLC,Persian
7/7/2025,1,Persian,Fancy,3P,$14.00 ,San Diego,45845PersianFancy,19.0,3,pallet,pallet,Flavor Choice LLC,Persian
7/7/2025,0,Orange Bell 11lb,XL,257cs,$26.95 ,Texas,45845Orange Bell 11lbXL,19.0,257,case,case,Kingdom,Orange Bell 11lb
7/7/2025,0,Orange Bell 11lb,XL,200cs,$22.25 ,Texas,45845Orange Bell 11lbXL,19.0,200,case,case,Harvest Best LLC,Orange Bell 11lb
7/7/2025,0,Orange Bell 11lb,Med,100cs,$22.25 ,Texas,45845Orange Bell 11lbMed,19.0,100,case,case,Harvest Best LLC,Orange Bell 11lb
7/7/2025,0,Orange Bell 11lb,LG,216cs,$26.95 ,Texas,45845Orange Bell 11lbLG,19.0,216,case,case,Kingdom,Orange Bell 11lb
7/7/2025,0,Orange Bell 11lb,LG,100cs,$22.25 ,Texas,45845Orange Bell 11lbLG,19.0,100,case,case,Harvest Best LLC,Orange Bell 11lb
7/7/2025,0,Orange Bell 11lb,Jbo,100cs,$22.25 ,Texas,45845Orange Bell 11lbJbo,19.0,100,case,case,Harvest Best LLC,Orange Bell 11lb
7/7/2025,0,Mini Sweets,12X1,3P,$18.95 ,Nogales,45845Mini Sweets12X1,19.0,3,pallet,pallet,Divine,Mini Sweets
7/7/2025,0,Lemon Choice,115,226 cs,$32.00 ,Texas,45845Lemon Choice115,19.0,226,case,case,Santis,Lemon Choice
7/7/2025,1,Heirloom,10Lb,3P,$20.95 ,Nogales,45845Heirloom10Lb,19.0,3,pallet,pallet,WHOLESUM,Heirloom
7/7/2025,0,Grape,20Lb,6P,$27.95 ,Texas,45845Grape20Lb,19.0,6,pallet,pallet,Kaliroy,Grape
7/7/2025,0,Grape,12X1,10P,$17.95 ,Texas,45845Grape12X1,19.0,10,pallet,pallet,Kaliroy,Grape
7/7/2025,1,European,12 Sml,3P,$9.50 ,Texas,45845European12 Sml,19.0,3,pallet,pallet,"Produce Team, LLC.",European
7/7/2025,1,European,12 Med,3P,$5.00 ,Nogales,45845European12 Med,19.0,3,pallet,pallet,WHOLESUM,European
7/7/2025,0,Eggplant,28ct,500 cs,$18.00 ,Ontario Leamington,45845Eggplant28ct,19.0,500,case,case,Trison,Eggplant
7/7/2025,1,Butternut,XL,8 cs,$12.95 ,Nogales,45845ButternutXL,19.0,8,case,case,Bridges,Butternut
7/7/2025,1,Butternut,Small,1255 cs,$14.00 ,Nogales,45845ButternutSmall,19.0,1255,case,case,Vegfresh,Butternut
7/7/2025,1,Butternut,Med,1401 cs,$18.00 ,Nogales,45845ButternutMed,19.0,1401,case,case,Vegfresh,Butternut
7/7/2025,1,Butternut,LG,2400 cs,$18.00 ,Nogales,45845ButternutLG,19.0,2400,case,case,Vegfresh,Butternut
7/8/2025,1,Yellow Bell 11lb,XL,130cs,$58.95 ,nogales,45846Yellow Bell 11lbXL,18.0,130,case,case,Franks,Yellow Bell 11lb
7/8/2025,0,Yellow Bell 11lb,XL,196cs,$26.95 ,texas,45846Yellow Bell 11lbXL,18.0,196,case,case,Kingdom,Yellow Bell 11lb
7/8/2025,0,Yellow Bell 11lb,LG,267cs,$26.95 ,texas,45846Yellow Bell 11lbLG,18.0,267,case,case,Kingdom,Yellow Bell 11lb
7/8/2025,1,Spaghetti,Small,15CS,$12.95 ,nogales,45846SpaghettiSmall,18.0,15,case,case,vegfresh,Spaghetti
7/8/2025,1,Spaghetti,Med,379CS,$14.95 ,nogales,45846SpaghettiMed,18.0,379,case,case,vegfresh,Spaghetti
7/8/2025,1,Spaghetti,LG,102CS,$14.95 ,nogales,45846SpaghettiLG,18.0,102,case,case,vegfresh,Spaghetti
7/8/2025,0,Slicer,SS,3P,$24.50 ,texas,45846SlicerSS,18.0,3,pallet,pallet,ARTMX,Slicer
7/8/2025,0,Slicer,Small,3P,$17.95 ,texas,45846SlicerSmall,18.0,3,pallet,pallet,ARTMX,Slicer
7/8/2025,0,Slicer,Plain,3P,$15.95 ,texas,45846SlicerPlain,18.0,3,pallet,pallet,ARTMX,Slicer
7/8/2025,0,Round ,6x6,3P,$9.95 ,texas,45846Round 6x6,18.0,3,pallet,pallet,KINGDOM,Round 
7/8/2025,0,Round ,5x6,3P,$13.95 ,texas,45846Round 5x6,18.0,3,pallet,pallet,KINGDOM,Round 
7/8/2025,0,Round ,5x5,3P,$13.95 ,texas,45846Round 5x5,18.0,3,pallet,pallet,KINGDOM,Round 
7/8/2025,0,Round 2L,4x5,3P,$12.95 ,texas,45846Round 2L4x5,18.0,3,pallet,pallet,KINGDOM,Round 2L
7/8/2025,0,Roma,XXL,10P,$16.95 ,SAN DIEGO,45846RomaXXL,18.0,10,pallet,pallet,KALIROY,Roma
7/8/2025,0,Roma,XL,6P,$15.95 ,texas,45846RomaXL,18.0,6,pallet,pallet,HM,Roma
7/8/2025,0,Roma,XL,10P,$16.95 ,SAN DIEGO,45846RomaXL,18.0,10,pallet,pallet,KALIROY,Roma
7/8/2025,0,Roma,Med,3P,$13.95 ,texas,45846RomaMed,18.0,3,pallet,pallet,KINGDOM,Roma
7/8/2025,0,Roma,LG,6P,$14.95 ,texas,45846RomaLG,18.0,6,pallet,pallet,HM,Roma
7/8/2025,0,Roma,LG,10P,$16.95 ,SAN DIEGO,45846RomaLG,18.0,10,pallet,pallet,KALIROY,Roma
7/8/2025,1,Red Bell 11lb,XL,500cs,$58.95 ,nogales,45846Red Bell 11lbXL,18.0,500,case,case,Franks,Red Bell 11lb
7/8/2025,0,Red Bell 11lb,XL,518cs,$26.95 ,texas,45846Red Bell 11lbXL,18.0,518,case,case,Kingdom,Red Bell 11lb
7/8/2025,0,Red Bell 11lb,Med,268cs,$25.95 ,texas,45846Red Bell 11lbMed,18.0,268,case,case,Kingdom,Red Bell 11lb
7/8/2025,0,Red Bell 11lb,LG,348cs,$26.95 ,texas,45846Red Bell 11lbLG,18.0,348,case,case,Kingdom,Red Bell 11lb
7/8/2025,1,Orange Bell 11lb,XL,80cs,$58.95 ,nogales,45846Orange Bell 11lbXL,18.0,80,case,case,Franks,Orange Bell 11lb
7/8/2025,0,Orange Bell 11lb,XL,473cs,$26.95 ,texas,45846Orange Bell 11lbXL,18.0,473,case,case,Kingdom,Orange Bell 11lb
7/8/2025,0,Orange Bell 11lb,Med,31cs,$25.95 ,texas,45846Orange Bell 11lbMed,18.0,31,case,case,Kingdom,Orange Bell 11lb
7/8/2025,0,Orange Bell 11lb,LG,287cs,$26.95 ,texas,45846Orange Bell 11lbLG,18.0,287,case,case,Kingdom,Orange Bell 11lb
7/8/2025,0,Grape,Bulk,3P,$29.00 ,texas,45846GrapeBulk,18.0,3,pallet,pallet,WONDERFIELD,Grape
7/8/2025,0,Grape,12X1,5P,$18.95 ,texas,45846Grape12X1,18.0,5,pallet,pallet,KALIROY,Grape
7/8/2025,1,Grape,12X1,6P,$18.00 ,texas,45846Grape12X1,18.0,6,pallet,pallet,WONDERFIELD,Grape
7/8/2025,0,Cherry Tomato,12X1,120CS,$15.00 ,texas,45846Cherry Tomato12X1,18.0,120,case,case,REDSUN,Cherry Tomatoes
7/8/2025,1,Butternut,Small,1255 CS,$14.95 ,nogales,45846ButternutSmall,18.0,1255,case,case,vegfresh,Butternut
7/8/2025,1,Butternut,Med,1689CS,$18.95 ,nogales,45846ButternutMed,18.0,1689,case,case,vegfresh,Butternut
7/8/2025,1,Butternut,LG,2792CS,$18.95 ,nogales,45846ButternutLG,18.0,2792,case,case,vegfresh,Butternut
7/8/2025,0,Beef Steak Tomato,22-28ct,200CS,$8.50 ,texas,45846Beef Steak Tomato22-28ct,18.0,200,case,case,REDSUN,Beef Steak Tomato
7/9/2025,1,Zucchini,Xfancy,90 cs,$13.95 ,Los Angeles,45847ZucchiniXfancy,17.0,90,case,case,Del cabo,Zucchini
7/9/2025,0,Zucchini,Xfancy,210 cs,$12.95 ,San Diego,45847ZucchiniXfancy,17.0,210,case,case,Crown Jewels,Zucchini
7/9/2025,0,Zucchini,Med,7P,$11.00 ,Santa María,45847ZucchiniMed,17.0,7,pallet,pallet,Better Produce Inc,Zucchini
7/9/2025,0,Zucchini,Med,976 cs,$14.95 ,San Diego,45847ZucchiniMed,17.0,976,case,case,Crown Jewels,Zucchini
7/9/2025,1,Zucchini,Fancy,693 cs,$13.95 ,Los Angeles,45847ZucchiniFancy,17.0,693,case,case,Del cabo,Zucchini
7/9/2025,0,Zucchini,Fancy,165 cs,$12.95 ,San Diego,45847ZucchiniFancy,17.0,165,case,case,Crown Jewels,Zucchini
7/9/2025,0,Yellow Squash,Med,176 cs,$26.95 ,Texas,45847Yellow SquashMed,17.0,176,case,case,ASL PRODUCE,Yellow Squash
7/9/2025,0,Yellow Squash,Fancy,88 cs,$26.95 ,Texas,45847Yellow SquashFancy,17.0,88,case,case,ASL PRODUCE,Yellow Squash
7/9/2025,0,Yellow Squash,Fancy,4P,$13.00 ,Santa María,45847Yellow SquashFancy,17.0,4,pallet,pallet,Better Produce Inc,Yellow Squash
